"from_id","from_name","message","created_time","likes_count","comments_count","id"
"1351887694931355","Hoa Hoang","Cai nay la sao day Thủy Tiên Hứa","2014-08-05T11:51:43+0000",1,0,"670910736329091_670969796323185"
"706829046168428","Minh Tinh","Cho e hoi bay h .con han gui hs dang ky khong ah","2014-08-05T13:08:08+0000",0,0,"670910736329091_670994306320734"
"1393060870770057","Hoài Trương","Ngày mai còn hok ad","2014-08-05T14:58:29+0000",0,0,"670910736329091_671033706316794"
"322655967821238","Closeup","Hoa Hoang Minh Tinh Anh Hua Yeu Em Hoài Trương chương trình kéo dài đến ngày 7/9 nhé các bạn !! Cùng nhau tới Circle K để tham gia chương trình nào !! ;)","2014-08-06T03:09:08+0000",1,0,"670910736329091_671284239625074"
"867365813417170","Trần Văn Tiền","chương trình này là ssao?","2014-08-06T03:32:20+0000",0,0,"670910736329091_671290339624464"
"322655967821238","Closeup","Van Tien Tran chương trình mua một hộp kem #Closeup  đổi lấy thẻ cào có cơ hội trúng thưởng một trong những sản phẩm trong hình","2014-08-06T03:40:02+0000",0,0,"670910736329091_671292569624241"
"1937551509867555","Phú Đại","Áo sj đa ko.ko aj tkèm mua đâu.hjhjhj","2014-08-06T04:21:32+0000",0,0,"670910736329091_671303106289854"
"709625269225600","Thinh Huynh","Trung 100% ha ad","2014-08-06T06:54:42+0000",0,0,"670910736329091_671341222952709"
"946417485510445","SU SU","Tam Minh","2014-08-06T08:10:02+0000",0,0,"670910736329091_671359276284237"
"1876343552628955","Nguyễn Thông","Tấn c 8.","2014-08-06T09:45:18+0000",1,0,"670910736329091_671378989615599"
"706829046168428","Minh Tinh","Ban oi gio dang ky co dc lot vao vong truc tiep o","2014-08-06T12:48:32+0000",0,0,"670910736329091_671429966277168"
"858573914296288","Trương Quang Huy","tổ chức ở đâu zậy","2014-08-06T14:47:51+0000",0,0,"670910736329091_671470246273140"
"10154596161552064","Bùi Thụy Thục Hân","Like","2014-08-06T14:57:29+0000",0,0,"670910736329091_671474152939416"
"1489619201132062","Quốc Bảo","Đến 106 BVT mua 1 sp kđr closeup bất kỳ đc thẻ cào trúng thưởng","2014-08-06T15:35:10+0000",0,0,"670910736329091_671487449604753"
"1359281524186529","Urly Ahn","Diệp Thùy Dung zu j dzj pay???? nhắm dc hem? t wa kiếm quà coi keke","2014-08-06T16:04:47+0000",0,0,"670910736329091_671498552936976"
"1915831885369195","Quoc Luan","Ban o dau","2014-08-07T01:41:32+0000",0,0,"670910736329091_671737286246436"
"1026503680820323","Nấm Độc Cold","hôm trước mua 3 hộp mà ko bít vụ này","2014-08-07T06:59:28+0000",0,0,"670910736329091_671837902903041"
"778198419052913","Thai Nguyen","có hum.bạn","2014-08-07T14:16:23+0000",0,0,"670910736329091_671975806222584"
"749779588527584","Marry Trần","Balo thò hằg có một em ùi hi","2014-08-07T15:04:36+0000",0,0,"670910736329091_672037696216395"
"749779588527584","Marry Trần","Balo thì hằg có một em ùi hi","2014-08-07T15:04:44+0000",0,0,"670910736329091_672037762883055"
"1947752388842520","Erika Umi","Co that hk, to mun co taj nghe de saj","2014-08-07T17:40:52+0000",0,0,"670910736329091_672102906209874"
"322655967821238","Closeup","Các bạn có thể đến bức kỳ điểm Circle K nào trong thành phố, để có nhận được thẻ cào khi mua sản phẩm của Closeup nhé !","2014-08-08T02:47:33+0000",0,0,"670910736329091_672264212860410"
"814606355363878","ミー フォン","á.m0j mua 2 hop closeup huj wa.hjx","2014-08-08T03:05:18+0000",0,0,"670910736329091_672268899526608"
"814606355363878","ミー フォン","m chj thjck palô tkuj.thật tjện lợj để m đj du lich trong nc.hj","2014-08-08T03:06:23+0000",1,0,"670910736329091_672269389526559"
"1922684408019199","Thinh Cáo","dhg","2014-08-08T06:41:21+0000",0,0,"670910736329091_672325146187650"
"1908020759457467","Vô Danh","Hk ckoạn káj j hết àk","2014-08-08T06:58:43+0000",0,0,"670910736329091_672329249520573"
"1953591144881459","Lệ Đào Mí","(y)","2014-08-08T09:18:37+0000",0,0,"670910736329091_672369276183237"
"1115238458610531","Yến Quyên","Gấu Trúc Ngốc","2014-08-08T10:34:30+0000",0,0,"670910736329091_672395226180642"
"1922937791256472","Lặng Nhìn Cuộc Sống","Hi. Dm k wen ma con nay rất hay binh luân đi hăng","2014-08-08T11:03:42+0000",0,0,"670910736329091_672404516179713"
"668865496644734","Channy Nguyen","Billy Nguyen nha a co het kđr k ? Mua di de nhan qua  . Haha","2014-08-08T13:19:44+0000",1,0,"670910736329091_672453122841519"
"1939430056319837","Charlie Le","Lua dao kia","2014-08-08T14:57:00+0000",0,0,"670910736329091_672496206170544"
"752591821586402","Lê Nguyễn Thúy Hằng","Circle K gần Q9 khách mất xe có camera mà chẳng làm được gì xem như không có gì :(","2014-08-09T08:40:35+0000",0,0,"670910736329091_672892986130866"
"1954126648192893","Qui Arsenal","Dep","2014-08-09T12:25:45+0000",0,0,"670910736329091_672953812791450"
"1930510253885578","Conang Banggia","Tai nghe bac trieu","2014-08-09T12:32:45+0000",0,0,"670910736329091_672956539457844"
"1145159415627992","Thjên Vũ","Bình Dương có ko ad","2014-08-09T12:48:40+0000",0,0,"670910736329091_672962572790574"
"1211301762349861","Phạm Nguyễn Quốc Khôi","Moi trung tai nghe ,chac chua toi 200n dau ,ma con choi hộp tai nghe beats by dr.dre , lam mung hut lun huhu
","2014-08-12T09:35:11+0000",0,0,"670910736329091_674350632651768"
