"from_id","from_name","message","created_time","likes_count","comments_count","id"
"322655967821238","Closeup","Nhanh tay lên các bạn ơi, Closeup sẽ chốt danh sách trong hôm nay, vì vậy các bạn hãy cùng tạo câu nói riêng của mình và kêu gọi bạn bè bình chọn nhé!","2015-10-25T02:07:05+0000",31,5,"899683790118450_900495636703932"
"1108347595964410","Hạng Dũng","chắc FA TPHCM mới thoát FA chứ tớ ở núi sao thoát được ta","2015-10-23T03:40:08+0000",4,8,"899683790118450_899696653450497"
"1400931570002836","John Đỉnh","Closeup em ra sieu thi big c nguyen kiem doi? thi nhan vien keu het su kien doi la sao vay ad","2015-10-26T07:08:54+0000",1,3,"899683790118450_900939003326262"
"1592498914154778","Trân Lê","Hết FA rồi, mai sẽ là FC - Fan Closeup , Forever Couple","2015-10-23T03:44:59+0000",30,1,"899683790118450_899697750117054"
"1623899744307061","Lê Nguyễn Ngọc Bảo","Hết FA rồi, mai sẽ FA tiếp, sống FA cho đời nó đơn giản ... :3","2015-10-23T03:09:37+0000",34,1,"899683790118450_899691473451015"
"792973784196423","Nhân Phạm Hữu Anh","Hết FA rồi, mai sẽ đi làm ba :)","2015-10-23T03:22:21+0000",25,0,"899683790118450_899693473450815"
"896540570493891","Boy Nek","Hết FA rồi, có ghệ dẫn về thôi :)","2015-10-25T07:38:30+0000",25,0,"899683790118450_900562413363921"
"1878583589128204","Phương Thảo","Hết FA rồi,mai sẽ là ngày của đôi ta ^^","2015-10-25T12:47:30+0000",21,18,"899683790118450_900643823355780"
"1135728533228371","Nguyễn Bá Thành Trai","Hết FA rồi , mai sẽ tử tế với ghệ","2015-10-23T15:57:31+0000",31,11,"899683790118450_899924283427734"
"1874560512793709","Phạm Hữu Anh Nhân","Hêt FA rồi, Thả gha mà quẩy :)","2015-10-25T07:41:18+0000",21,0,"899683790118450_900563133363849"
"1935724466646316","Thai Nguyen","Hết FA rồi, có bồ thật thích","2015-10-25T08:02:45+0000",16,0,"899683790118450_900567023363460"
"10156349070343906","Thi Nguyen","Hết FA rồi, mai sẽ mua Closeup cúng ông bà thôi!","2015-10-25T04:00:21+0000",17,2,"899683790118450_900519936701502"
"906238836190911","HA LE","HẾT FA RỒI, MAI SẼ VUI THÔI","2015-10-23T04:58:00+0000",14,0,"899683790118450_899713850115444"
"1271630262965190","Mỹ Tân Trang","Hết FA thiệt không zậy má :v quỉ sứ à :D","2015-10-23T11:35:18+0000",12,10,"899683790118450_899827256770770"
"1584202471652999","Phước Nguyên","Hết FA rồi, mai sẽ ăn xôi :v ố ô","2015-10-23T03:38:51+0000",16,10,"899683790118450_899696503450512"
"669960766524538","Nu Hồng","Hết FA rồi, mai sẽ dắt gấu đi chơi","2015-10-25T02:46:11+0000",9,0,"899683790118450_900504780036351"
"2027596807472276","Nguyễn Lộc","Hết FA rồi, còn gì lo nữa","2015-10-25T07:54:05+0000",17,0,"899683790118450_900565496696946"
"766892220180802","Kiến Ngọc Trân","Ai cũng mơ ước có một tình yêu đẹp ,1 chuyện tình mỹ mãn,nhưng trong tôi lại rất lo sợ ,ko dám thử dù chỉ một lần ,lúc nào cũng sợ người khác gạt mình (dù biết rằng ko phải ai cũng xấu) .Ở cái đất SG này sao dám thử thách đây,cuộc sống rất phức tạp ,mình nghĩ mình chưa đủ lớn để đón nhận 1 tình cảm của ai khác ,FA cũng vui mà,dù sao cũng đã quen rồi,tự do cảm thấy thoải mái hơn,tự do làm điều mình thích,nhờ vậy mình sống thật với chính mình hơn,tự lập hơn ,tự mình có thể chăm sóc bản thân! 
Liệu  rằng ´´Hết FA rồi,mai sẽ ra sao?``","2015-10-23T12:09:20+0000",9,4,"899683790118450_899835806769915"
"1812583858756784","Hoàng Kim Đặng","Hết FA  rồi, mai sẽ có hoa mỗi ngày ������������������","2015-10-23T06:05:41+0000",9,1,"899683790118450_899735150113314"
